,name,timestamp,price,volume,market_cap_x,date,SMA_50,SMA_100,EMA_50,EMA_100,MACD,MACD_Signal,RSI,SMA_20,EMA_20,OBV,SIGNAL,circulating_supply,max_supply
3764,dogecoin,1639008000000,0.1791386607839305,1015213140.7437029,23725166633.857243,2021-12-09 00:00:00,0.23986477438385337,0.2405028975659273,0.2264968376166956,0.2440339102271821,-0.01765964678409418,-0.01514732111424791,31.812403875523884,0.2067115425389298,0.20464824143694385,14.0,-0.015147321105813216,140685456383.705,
3765,dogecoin,1639094400000,0.17070174494558238,936589838.6557037,22610118286.672462,2021-12-10 00:00:00,0.238188459097727,0.23941953589888607,0.224308794766848,0.24258178814239795,-0.018165787095436897,-0.015751014310485707,29.097803665400775,0.20353365068077026,0.2014152417710999,15.0,-0.015751014306523505,140685456383.705,
3766,dogecoin,1639180800000,0.16533052169203724,780125454.4323679,21900883982.63928,2021-12-11 00:00:00,0.23662453678935652,0.2381384903565172,0.22199592131293386,0.24105206009387595,-0.01878379190551316,-0.016357569829491197,27.489561746986396,0.20006712494414308,0.19797860176357013,16.0,-0.01635756982856044,140685456383.705,
3767,dogecoin,1639267200000,0.16891718125885805,756913416.1523154,22378284973.34884,2021-12-12 00:00:00,0.23507435089634648,0.2368656491101546,0.21991440209512697,0.23962364665159835,-0.018767808108584194,-0.016839617485309797,30.261388615688716,0.19707954144264983,0.19521084742978803,17.0,-0.016839617485988716,140685456383.705,
3768,dogecoin,1639353600000,0.1699106351806737,643576077.023109,22512231326.200752,2021-12-13 00:00:00,0.23344256235701338,0.23560441227680498,0.21795347005926607,0.23824319097890678,-0.018462157150177794,-0.017164125418283396,31.047632011887487,0.19456392543292245,0.19280130340606288,18.0,-0.01716412541959317,140685456383.705,
3769,dogecoin,1639440000000,0.15771518140489155,901190676.6024401,20939287872.171913,2021-12-14 00:00:00,0.2310309349716124,0.2341799816657789,0.21559118422968276,0.23664857692793617,-0.018985148784250255,-0.01752833009147677,27.020369672475965,0.1911218856968593,0.1894597679773799,17.0,-0.017528330093212925,140685456383.705,
3770,dogecoin,1639526400000,0.1912206950908508,5997692276.3040905,25340873989.89893,2021-12-15 00:00:00,0.22955512335475908,0.23296329828184675,0.214635478773258,0.23574901491136022,-0.016505740582045347,-0.017323812189590487,47.2607405249824,0.1897689012389091,0.18962747532152,16.0,-0.017323812190670182,140685456383.705,
3771,dogecoin,1639612800000,0.18163042337344784,2223447704.1074224,24072429978.997837,2021-12-16 00:00:00,0.22805210663829226,0.2316824747830988,0.21334116287522623,0.23467735963338177,-0.015140120610970531,-0.016887073873866495,43.53861724526958,0.18777004007551723,0.1888658513264655,17.0,-0.01688707387420198,140685456383.705,
3772,dogecoin,1639699200000,0.17418598675382954,1148546959.1365476,23088148035.192303,2021-12-17 00:00:00,0.2267524958441014,0.23087096721869182,0.21180566577242638,0.23347951066546985,-0.014491511639061316,-0.01640796142690546,40.84919297377495,0.1863582108914655,0.18746776898621445,18.0,-0.01640796142671023,140685456383.705,
3773,dogecoin,1639785600000,0.16965180744948224,1704355984.415385,22489472262.82883,2021-12-18 00:00:00,0.2241539526310836,0.23000179198399323,0.21015257328917367,0.23221559575030176,-0.014179897698008453,-0.01596234868112606,39.25855785491977,0.18462167715479452,0.18577101074462093,17.0,-0.015962348680624912,140685456383.705,
3774,dogecoin,1639872000000,0.17248764687415796,783345233.0240353,22867762956.275684,2021-12-19 00:00:00,0.22182742409684103,0.2291985922274632,0.20867551735132991,0.23103286408938803,-0.013547940636833233,-0.015479467072267496,40.81093135723137,0.1828693653586222,0.1845059284712435,18.0,-0.015479467071567525,140685456383.705,
3775,dogecoin,1639958400000,0.17000008836688615,497961559.2702561,22540307352.06885,2021-12-20 00:00:00,0.21986146423747552,0.22849679985589386,0.20715883386174389,0.22982429427310086,-0.013096862812995907,-0.01500294622041318,39.84886845666514,0.18060733316001962,0.18312441988987613,19.0,-0.01500294621961711,140685456383.705,
3776,dogecoin,1640044800000,0.1685476455689639,1123058443.7286434,22398966535.550385,2021-12-21 00:00:00,0.21763707125690884,0.22777026816953577,0.20564466961496822,0.22861089528886053,-0.012710066646427737,-0.014544370305616092,39.266814759973805,0.1782855877900857,0.18173615566883686,18.0,-0.014544370304797476,140685456383.705,
3777,dogecoin,1640131200000,0.1721712635876043,835995554.1128649,22832852886.36485,2021-12-22 00:00:00,0.21563885661973703,0.2269778932986492,0.20433198702565983,0.22749327881952872,-0.011973113606787045,-0.014030118965850283,41.56023466719675,0.1764198249506243,0.18082521356586234,19.0,-0.01403011896503233,140685456383.705,
3778,dogecoin,1640217600000,0.17395416877000416,998599704.5570943,23071668321.914555,2021-12-23 00:00:00,0.21364033991972914,0.22634662521359566,0.20314070003524196,0.22643309842250842,-0.011117056953124538,-0.013447506563305135,42.70662481935913,0.17463093367273053,0.18017082834720918,18.0,-0.01344750656250298,140685456383.705,
3779,dogecoin,1640304000000,0.1840493759718283,1305252643.509994,24322792008.615025,2021-12-24 00:00:00,0.21192756177658037,0.22577639938003538,0.20239202066020612,0.22559381678982168,-0.009514351513749159,-0.01266087555339394,48.827736257190516,0.173770326975634,0.18054021383526814,17.0,-0.01266087555259258,140685456383.705,
3780,dogecoin,1640390400000,0.18804399844141254,1896373537.8706396,24945394835.922897,2021-12-25 00:00:00,0.21041625668141808,0.22518353745896844,0.20182935312221423,0.22485025603044723,-0.00783158561337427,-0.011695017565390008,51.056019292395455,0.17422319913168702,0.1812548599882343,16.0,-0.011695017564592113,140685456383.705,
3781,dogecoin,1640476800000,0.19236701040469992,1207125374.8378148,25521478296.477196,2021-12-26 00:00:00,0.2090274513620592,0.22468139904422663,0.2014582808587823,0.22420702344379875,-0.006079074787081834,-0.010571829009728374,53.41993089851439,0.1752732854932112,0.18231316002789769,17.0,-0.010571829008944182,140685456383.705,
3782,dogecoin,1640563200000,0.1907134264237947,937510552.595181,25325430349.790543,2021-12-27 00:00:00,0.20759146211743115,0.2241791538579153,0.20103691401819457,0.2235437838988482,-0.004768657622086392,-0.009411194732199977,52.37784369680317,0.17589492636519435,0.1831131853989355,18.0,-0.00941119473145203,140685456383.705,
3783,dogecoin,1640649600000,0.18827550150124628,907547868.4703671,24978654683.116188,2021-12-28 00:00:00,0.2060251548769755,0.22364296022717903,0.20053646646851034,0.2228454020691927,-0.0038821121718563834,-0.008305378220131259,50.80429592826317,0.1764506481922091,0.18360483455153653,19.0,-0.008305378219440983,140685456383.705,
3784,dogecoin,1640736000000,0.17485248131235676,1161635504.7323928,23197812335.44331,2021-12-29 00:00:00,0.2038767720477631,0.22304647478363487,0.19952925136434746,0.2218950472027207,-0.004214066923389798,-0.007487115960782968,43.122678945205976,0.1762363392186304,0.1827712771001861,18.0,-0.007487115960176335,140685456383.705,
3785,dogecoin,1640822400000,0.16821256982323016,1126368147.045555,22177073844.912106,2021-12-30 00:00:00,0.2017577890994314,0.22265177728396013,0.19830114620587228,0.22083202784867137,-0.004955801426733603,-0.0069808530539730955,39.90819659937892,0.1761118804625128,0.1813847335499998,19.0,-0.006980853053460857,140685456383.705,
3786,dogecoin,1640908800000,0.17157856616938652,876843164.0782406,22763459511.172443,2021-12-31 00:00:00,0.2000746754210461,0.2223714016801141,0.197253201890716,0.21985671177581423,-0.0052119435492983535,-0.006627071153038148,42.25800852473325,0.17642428268638027,0.18045081284708425,20.0,-0.0066270711526133,140685456383.705,
3787,dogecoin,1640995200000,0.17053224720188898,903471965.0432249,22624643574.053074,2022-01-01 00:00:00,0.19825731510284125,0.22183011303549194,0.19620532131468357,0.21887998970504344,-0.005436696371515004,-0.00638899619673352,41.711981884164665,0.1765050359835318,0.17950618754754183,19.0,-0.006388996196385534,140685456383.705,
3788,dogecoin,1641081600000,0.1736204372161099,700234104.6624657,23034356103.54306,2022-01-02 00:00:00,0.19654272224832062,0.2213109458769025,0.19531963958532775,0.21798376094288635,-0.005304476771017391,-0.006172092311590295,44.011456274103814,0.1766905260853036,0.17894563989692924,20.0,-0.006172092311305997,140685456383.705,
3789,dogecoin,1641168000000,0.17456485407302952,767770586.0212305,23189354835.90113,2022-01-03 00:00:00,0.19478530105874797,0.2209653881430642,0.19450572642798272,0.2171239806088298,-0.005065097941345992,-0.0059506934375414345,44.72955906844346,0.1775330097187105,0.17852842219941498,19.0,-0.0059506934373091715,140685456383.705,
3790,dogecoin,1641254400000,0.1704414219341323,719869624.2899628,22621528777.445446,2022-01-04 00:00:00,0.19290477033994796,0.22056612634282438,0.19356202821253762,0.21619957350636052,-0.005148763268879031,-0.005790307403808954,42.18548198831248,0.1764940460608746,0.17775823169795948,20.0,-0.005790307403620347,140685456383.705,
3791,dogecoin,1641340800000,0.16858570394181815,733229309.3076789,22445213952.88366,2022-01-05 00:00:00,0.19111655458769203,0.2201947685213736,0.19258256451564668,0.21525672460409234,-0.00530367214574759,-0.005692980352196681,41.05379387044551,0.17584181008929312,0.17688465762594602,19.0,-0.005692980352044437,140685456383.705,
3792,dogecoin,1641427200000,0.1599997344208483,1228155231.163383,21240335819.344654,2022-01-06 00:00:00,0.18954092598484237,0.2197916587119946,0.1913048064727134,0.21416252677868156,-0.006049519436753331,-0.005764288169108011,36.21325855188829,0.17513249747264406,0.175276569701651,18.0,-0.005764288168987012,140685456383.705,
3793,dogecoin,1641513600000,0.1604867436692673,988297614.8153254,21332694300.48355,2022-01-07 00:00:00,0.18797320244166152,0.21943001092397668,0.1900962549902253,0.2130996399844357,-0.0065260825943710965,-0.005916647054160628,36.669386142549435,0.1746742442836333,0.17386801484142397,19.0,-0.005916647054065189,140685456383.705,
3794,dogecoin,1641600000000,0.15526373332850016,1156722902.4035275,20611402208.174015,2022-01-08 00:00:00,0.1866448729385883,0.2189866585986719,0.18873027374858903,0.21195437450610033,-0.007241737373598706,-0.006181665118048243,33.87192438735896,0.1738130486063504,0.17209617850685982,18.0,-0.006181665117973785,140685456383.705,
3795,dogecoin,1641686400000,0.15134375920597876,758171230.0981504,20139878464.325054,2022-01-09 00:00:00,0.18498655648053242,0.2184534259520116,0.1872641359233886,0.2107541643021375,-0.008032613129222071,-0.00655185472028301,31.90466466556647,0.17288023214830503,0.17011975762106163,19.0,-0.0065518547202255565,140685456383.705,
3796,dogecoin,1641772800000,0.15053591054834461,574066365.3737342,19964400634.005413,2022-01-10 00:00:00,0.18330405396300772,0.21773173201857263,0.1858238133596614,0.20956172363374556,-0.008625149148291239,-0.0069665136058846555,31.49864673278489,0.1719796453972741,0.16825462932842192,20.0,-0.006966513605840588,140685456383.705,
3797,dogecoin,1641859200000,0.14330686042202206,827247230.6210834,19012630701.607903,2022-01-11 00:00:00,0.1815968141456737,0.21697208274301003,0.18415648187191083,0.2082497461444045,-0.009567770835436223,-0.00748676505179497,28.05769251243818,0.17053642523899498,0.16587865133733623,19.0,-0.007486765051761617,140685456383.705,
3798,dogecoin,1641945600000,0.15365222884955662,1508969684.5002964,20385158637.852898,2022-01-12 00:00:00,0.18026539961516036,0.2162868429730701,0.1829602366553479,0.20716860718807087,-0.009371986119345505,-0.007863809265305076,38.42448613121115,0.16952132824297259,0.1647142301480239,18.0,-0.007863809265279496,140685456383.705,
3799,dogecoin,1642032000000,0.1614966105548395,870150909.8308383,21425878754.152885,2022-01-13 00:00:00,0.1789642123037341,0.21546961609138854,0.182118525827877,0.20626421121513558,-0.008486027631737947,-0.00798825293859165,44.90714018246465,0.16839368997212317,0.16440779018676824,19.0,-0.007988252938571477,140685456383.705,
3800,dogecoin,1642118400000,0.1726784637029609,2164616562.7239275,22909383757.60333,2022-01-14 00:00:00,0.17805217389279623,0.2146794593759892,0.18174832731317442,0.2055991469079638,-0.006803194062602852,-0.007751241163393891,52.57223011548782,0.16762541323520058,0.1651954733787866,18.0,-0.007751241163377308,140685456383.705,
3801,dogecoin,1642204800000,0.18360345996631416,5107792258.865842,24358811361.835896,2022-01-15 00:00:00,0.1772920901592968,0.2139899867767378,0.18182107761329755,0.20516358875070342,-0.004535695763068781,-0.0071081320833288695,58.628623847531316,0.16718723571328126,0.16694861495855112,17.0,-0.007108132083314639,140685456383.705,
3802,dogecoin,1642291200000,0.18500803830321688,1719975696.358339,24545157843.31185,2022-01-16 00:00:00,0.17694379951666384,0.21340567672156155,0.18194605646388262,0.20476446893986208,-0.002595430780569008,-0.006205591822776898,59.34737628354938,0.16690196630725238,0.1686685600389955,18.0,-0.006205591822764432,140685456383.705,
3803,dogecoin,1642377600000,0.17764768205097883,1052464222.8560377,23590498626.483257,2022-01-17 00:00:00,0.1764091035140254,0.21275247421631163,0.18177749276141583,0.2042275028628545,-0.0016328535206059092,-0.0052910441623427,54.04831353269769,0.16637057533473903,0.16952371451632725,19.0,-0.005291044162331852,140685456383.705,
3804,dogecoin,1642464000000,0.17145866704990267,1063970348.6869845,22747552403.351643,2022-01-18 00:00:00,0.17568759919907134,0.2119954252761849,0.18137283292959178,0.20357861502497424,-0.0013538001287479728,-0.004503595355623754,50.00516422154744,0.1662008846216163,0.1697079957100011,18.0,-0.004503595355614472,140685456383.705,
3805,dogecoin,1642550400000,0.16536933564171835,942911903.5927486,21963345668.81337,2022-01-19 00:00:00,0.17469017126512695,0.2113561334111829,0.18074524480065557,0.2028219956312464,-0.0016054992630876452,-0.0039239761371165326,46.3326966524862,0.16605872291254073,0.16929478998921227,19.0,-0.0039239761371087515,140685456383.705,
3806,dogecoin,1642636800000,0.1624538977198607,842874979.8602545,21552882773.990726,2022-01-20 00:00:00,0.1736395981601713,0.21066105941105273,0.18002793707199694,0.2020226273557734,-0.0020169736981391073,-0.0035425756493210475,44.64222529300031,0.16560248949006445,0.16864327643975022,20.0,-0.003542575649314636,140685456383.705,
3807,dogecoin,1642723200000,0.15518205983122763,749567507.6226405,20710594131.613968,2022-01-21 00:00:00,0.17255350894925922,0.2099493647078636,0.17905358894490794,0.2010950913651883,-0.0028964581304135595,-0.0034133521455395497,40.657603639516246,0.16483498012153136,0.16736125581036712,21.0,-0.0034133521455343703,140685456383.705,
3808,dogecoin,1642809600000,0.14210213601536809,1306756194.3590274,18923128291.17786,2022-01-22 00:00:00,0.171200911783009,0.20904275694317812,0.1776045123594358,0.1999269140315285,-0.004595917541233785,-0.003649865224678397,34.664263305584726,0.1632590650614943,0.16495562535370054,20.0,-0.0036498652246743273,140685456383.705,
3809,dogecoin,1642896000000,0.13341061121031966,1895282614.3690817,17699687754.98912,2022-01-23 00:00:00,0.16984389380894022,0.20804704727624618,0.1758714181967254,0.19860975952021745,-0.0065683687160257576,-0.004233565922947869,31.356529205138187,0.1612013529183588,0.16195133829242617,19.0,-0.0042335659229447604,140685456383.705,
3810,dogecoin,1642982400000,0.1416650474625493,1305187981.3694725,18771666642.58346,2022-01-24 00:00:00,0.16909746365178419,0.20711331610901054,0.17452999189342436,0.19748214145966958,-0.007380409693636153,-0.004862934677085526,37.46007361242034,0.15976253419477965,0.16001931059434266,20.0,-0.004862934677083165,140685456383.705,
3811,dogecoin,1643068800000,0.13786184263416784,1427948963.9205914,18317867949.094635,2022-01-25 00:00:00,0.1684273948409832,0.20610635228162963,0.17309202525580647,0.19630154148292697,-0.00823590646076719,-0.005537529033821859,35.87719246740194,0.1582263411293971,0.15790907555051648,19.0,-0.005537529033820078,140685456383.705,
3812,dogecoin,1643155200000,0.14377678720823212,1529788138.778339,19074976247.499374,2022-01-26 00:00:00,0.16773731840546519,0.20516475672958104,0.17194240807747024,0.1952614473388736,-0.008340463546363114,-0.00609811593633011,40.115384146372044,0.1574151937687663,0.15656314332744178,18.0,-0.006098115936328757,140685456383.705,
3813,dogecoin,1643241600000,0.1439773268617456,1192737503.9925354,19186152852.94685,2022-01-27 00:00:00,0.1670736436434811,0.20414330749684198,0.1708457382258732,0.19424592020071263,-0.008311336008058418,-0.006540759950675772,40.259552785489824,0.1565897229283902,0.15536449414023262,19.0,-0.006540759950674734,140685456383.705,
3814,dogecoin,1643328000000,0.14193984948957367,683501521.3672915,18831268316.39366,2022-01-28 00:00:00,0.16632966741759392,0.20309722090072363,0.1697121739617046,0.19321015642425443,-0.008356333014767237,-0.006903874563494065,39.22629186569119,0.1559235287364439,0.15408595655445556,20.0,-0.006903874563493265,140685456383.705,
3815,dogecoin,1643414400000,0.142017427690667,428035000.8408156,18841560675.62572,2022-01-29 00:00:00,0.16575598107249565,0.20197222008511134,0.16862610548048745,0.19219643902358932,-0.008290169639141143,-0.007181133578623481,39.29018167392843,0.15545721216067832,0.15293657285314236,21.0,-0.007181133578622859,140685456383.705,
3816,dogecoin,1643500800000,0.1435321135844796,427276092.3162218,19007291975.284378,2022-01-30 00:00:00,0.16532001291034448,0.2009722748498505,0.16764202736691852,0.19123278901489407,-0.008023027724951726,-0.0073495124078891295,40.603128030763095,0.15510702231248505,0.15204091006565065,22.0,-0.007349512407888641,140685456383.705,
3817,dogecoin,1643587200000,0.13972439021410182,324442351.9997678,18537341641.041515,2022-01-31 00:00:00,0.16473615708944936,0.19990525399289794,0.16654721806680806,0.1902128207218091,-0.008026048001500669,-0.007484819526611438,38.35736315283232,0.15492789880208904,0.15086790817502696,23.0,-0.007484819526611052,140685456383.705,
3818,dogecoin,1643673600000,0.1421747264945134,624140938.9893059,18798749873.748257,2022-02-01 00:00:00,0.16418143891572615,0.19881200063636978,0.16559143408358082,0.18926157133116958,-0.007741480959316677,-0.007536151813152486,40.63295924117657,0.15435402368433687,0.15003998611021613,22.0,-0.007536151813152177,140685456383.705,
3819,dogecoin,1643760000000,0.1428447511533432,450425344.70429057,18951322311.742207,2022-02-02 00:00:00,0.16388403031069523,0.1974574826411538,0.16469940730200286,0.18834242637715323,-0.0073768583072224,-0.0075042931119664695,41.271389518992414,0.15342143071426206,0.14935472563813298,23.0,-0.007504293111966221,140685456383.705,
3820,dogecoin,1643846400000,0.1375853952230344,521231759.38349354,18236982942.11795,2022-02-03 00:00:00,0.16281132431333886,0.196183223834049,0.16363611271067077,0.1873373366513291,-0.0074266682886862945,-0.0074887681473104345,37.832199837273194,0.15166677729026573,0.14823383702717122,22.0,-0.007488768147310235,140685456383.705,
3821,dogecoin,1643932800000,0.1378586953190355,494523648.2954732,18289818473.36266,2022-02-04 00:00:00,0.16193588975225062,0.19499399819527144,0.16262523359727332,0.1863575615754421,-0.007359257089426474,-0.007462865935733642,38.12076498645331,0.14937953905790183,0.14724572829306304,23.0,-0.007462865935733483,140685456383.705,
3822,dogecoin,1644019200000,0.14812714008789182,595399581.4768311,19456319030.165108,2022-02-05 00:00:00,0.16141471281893185,0.19408360433151664,0.1620566809106309,0.18560052352618364,-0.006403440674377647,-0.007250980883462444,47.904945305516,0.14753549414713557,0.14732967227352292,22.0,-0.007250980883462313,140685456383.705,
3823,dogecoin,1644105600000,0.14736603795617031,617489172.7566446,19551164887.492302,2022-02-06 00:00:00,0.16096899742906562,0.19256147503007462,0.16148057726535794,0.18484340500004476,-0.005642322676805728,-0.0069292492421311,47.30786083921753,0.14602141194239512,0.14733313567187029,21.0,-0.006929249242130992,140685456383.705,
3824,dogecoin,1644192000000,0.1539874628341199,672669138.2773976,20429634386.804207,2022-02-07 00:00:00,0.16059899374826486,0.19121320892255295,0.16118672964060352,0.18423239624428386,-0.0044535003502470805,-0.006434099463754297,52.81757289814938,0.145147851731606,0.14796688111589407,20.0,-0.006434099463754206,140685456383.705,
3825,dogecoin,1644278400000,0.1657696734482247,1551929088.0378842,22036370847.36431,2022-02-08 00:00:00,0.16051438544989163,0.19018792484368358,0.16136645292717688,0.18386679777307477,-0.0025314432607896897,-0.005653568223161375,60.69358714655083,0.14516786862193132,0.1496623851475446,19.0,-0.005653568223161297,140685456383.705,
3826,dogecoin,1644364800000,0.1586624916379597,1056982570.1236207,21049874031.333652,2022-02-09 00:00:00,0.16031668237127153,0.1889768768140902,0.16126041522956053,0.18336770260208238,-0.0015636643948166995,-0.00483558745749244,54.755959783786295,0.14497829831783626,0.15051953814663174,20.0,-0.0048355874574923735,140685456383.705,
3827,dogecoin,1644451200000,0.15940335506584075,833738752.4035298,21149063223.426956,2022-02-10 00:00:00,0.16006132420083627,0.1878500904102867,0.16118758934078722,0.18289316106671125,-0.0007285133358351792,-0.004014172633160989,55.24744827207687,0.14518936307956692,0.15136561594846115,21.0,-0.004014172633160931,140685456383.705,
3828,dogecoin,1644537600000,0.15206771029836177,849270506.6727037,20203130340.151882,2022-02-11 00:00:00,0.15962359503140344,0.1866319674755663,0.160829947025398,0.18228275610100136,-0.0006510701988726719,-0.0033415521463033256,49.51223798354529,0.1456876417937166,0.15143248207702312,20.0,-0.003341552146303276,140685456383.705,
3829,dogecoin,1644624000000,0.14501722412628545,670550572.2866048,19250932075.40593,2022-02-12 00:00:00,0.15884295199449258,0.18538525688553648,0.16020984024504065,0.18154482477476935,-0.0011454077184109845,-0.0029023232607248576,44.70836649091575,0.1462679724395149,0.15082150512933384,21.0,-0.0029023232607248164,140685456383.705,
3830,dogecoin,1644710400000,0.14447742653793136,553680888.7321459,19167930602.86915,2022-02-13 00:00:00,0.15797162055642294,0.18419393861892053,0.15959288284476186,0.18081081688889136,-0.0015627168906995892,-0.002634401986719804,44.35355002300861,0.146408591393284,0.15021730716824788,22.0,-0.0026344019867197703,140685456383.705,
3831,dogecoin,1644796800000,0.14897608985778962,1231414542.6713285,19756196187.587433,2022-02-14 00:00:00,0.15710380214548475,0.18306562675377197,0.15917653802174334,0.1801804262546121,-0.0015129920526954221,-0.002410119999914928,48.05360052780105,0.14696430375446506,0.15009909599582327,21.0,-0.0024101199999149005,140685456383.705,
3832,dogecoin,1644883200000,0.1460745977858755,713209878.467042,19379828533.05171,2022-02-15 00:00:00,0.15621102557272637,0.18190124384507875,0.15866273644386616,0.17950506331463711,-0.0016882498286260872,-0.0022657459656571597,45.93225909421803,0.14707919428334723,0.14971581045201873,22.0,-0.0022657459656571376,140685456383.705,
3833,dogecoin,1644969600000,0.15177234406245213,588779802.3578908,20205513014.868282,2022-02-16 00:00:00,0.1554809624239505,0.18075305865046298,0.15839252497792836,0.1789559005571681,-0.0013517996671511268,-0.0020829567059559534,50.54890878166347,0.1474689451433826,0.14991167079586953,23.0,-0.002082956705955935,140685456383.705,
3834,dogecoin,1645056000000,0.1491900804266336,467063698.8806109,19793161996.164135,2022-02-17 00:00:00,0.15496771440623602,0.17942224322699954,0.1580316447994462,0.1783664783763654,-0.001278786529626097,-0.0019221226706899824,48.52658547076118,0.14783145669023556,0.14984294790356134,24.0,-0.0019221226706899672,140685456383.705,
3835,dogecoin,1645142400000,0.13900000994359724,637195114.5822377,18448059490.681126,2022-02-18 00:00:00,0.15438346320864338,0.17807062615403738,0.15728530617764822,0.17758694434799374,-0.002019892554090824,-0.0019416766473701508,41.475003948159504,0.14768058580288207,0.1488102871454695,23.0,-0.0019416766473701387,140685456383.705,
3836,dogecoin,1645228800000,0.13893287703586002,469164990.70093423,18432330982.73074,2022-02-19 00:00:00,0.1537305494259728,0.1769026124235095,0.15656560307404868,0.17682151727250595,-0.0025828677903531605,-0.0020699148759667526,41.43228813586931,0.1474506239754511,0.1478695814207448,24.0,-0.002069914875966743,140685456383.705,
3837,dogecoin,1645315200000,0.14145467944296936,531005180.0504977,18712230030.190487,2022-02-20 00:00:00,0.1531489980707944,0.17570315658681784,0.1559730178336142,0.17612118385013886,-0.0027933414410986623,-0.0022146001889931347,43.774860704680634,0.14753713843689448,0.14725863837524236,23.0,-0.002214600188993127,140685456383.705,
3838,dogecoin,1645401600000,0.13725932617931821,430709127.9803721,18210299711.498596,2022-02-21 00:00:00,0.15242177585005862,0.17448224904918963,0.1552391475726614,0.175351642114083,-0.0032610815538418048,-0.0024238964619628686,40.847712566315195,0.14729136842113472,0.1463063229280115,24.0,-0.0024238964619628625,140685456383.705,
3839,dogecoin,1645488000000,0.1285260549757239,744028094.377513,17175378103.537405,2022-02-22 00:00:00,0.1515009998681125,0.17314315046343023,0.15419157531395797,0.17442440276480856,-0.004287052489709731,-0.0027965276675122413,35.522717542819336,0.14657543361225375,0.1446129640754127,23.0,-0.0027965276675122365,140685456383.705,
3840,dogecoin,1645574400000,0.13173797549447094,578514808.559262,17498675789.226795,2022-02-23 00:00:00,0.15072693093931924,0.17181585063963362,0.1533110419877036,0.1735791269772771,-0.004785798993641122,-0.0031943819327380175,38.688395086572875,0.1462830626258256,0.14338677468675157,24.0,-0.003194381932738014,140685456383.705,
3841,dogecoin,1645660800000,0.12818797246573643,524745719.9000757,17006796281.083015,2022-02-24 00:00:00,0.1499189763097976,0.1705177654487448,0.15232582357507746,0.17268029223447431,-0.005405206906493404,-0.003636546927489095,36.552287470671544,0.14579952648316064,0.14193926971332155,25.0,-0.0036365469274890925,140685456383.705,
3842,dogecoin,1645747200000,0.12397572782944641,1555500389.0762396,16447954565.768293,2022-02-25 00:00:00,0.1491984961779696,0.169369711081406,0.15121405511446448,0.17171584541457277,-0.0061649197219478535,-0.004142221486380847,34.14338853323686,0.14459195587023838,0.14022845620057153,24.0,-0.004142221486380845,140685456383.705,
3843,dogecoin,1645833600000,0.12791488215086338,633264428.6761099,16970565180.285915,2022-02-26 00:00:00,0.1485470589476015,0.16826013069463153,0.15030036205706834,0.17084849960737059,-0.006375646287083203,-0.004588906446521318,38.2423060850923,0.143619398079973,0.1390557348625041,25.0,-0.004588906446521317,140685456383.705,
3844,dogecoin,1645920000000,0.1277047682858324,425389398.900253,16904081014.60324,2022-02-27 00:00:00,0.14799587964674815,0.16732037629266824,0.1494142603405493,0.1699941682940728,-0.006484849730059722,-0.004968095103228999,38.10606743458249,0.14230526335255864,0.1379746904266306,26.0,-0.004968095103228998,140685456383.705,
3845,dogecoin,1646006400000,0.12366853447409215,821388956.9395983,16368162696.822393,2022-02-28 00:00:00,0.14744237515211042,0.16621446581632146,0.14840462403206078,0.16907682901050883,-0.00681848532728771,-0.005338173148040741,35.4904509516622,0.14020020640385203,0.1366121993835317,25.0,-0.005338173148040741,140685456383.705,
3846,dogecoin,1646092800000,0.13325019764590676,647565472.4098691,17644834541.64013,2022-03-01 00:00:00,0.14709666089406168,0.16520035742853467,0.1478103328012312,0.16836739076566523,-0.0062378280028368704,-0.005518104118999967,45.12070463085493,0.13892959170424937,0.13629200874185313,26.0,-0.005518104118999967,140685456383.705,
3847,dogecoin,1646179200000,0.13427796573687173,663017828.9212047,17792137067.533512,2022-03-02 00:00:00,0.14691608300035866,0.16425644857301616,0.14727965173988378,0.16769235264628318,-0.005629823493485425,-0.005540447993897059,46.051031955388865,0.13767332223780093,0.1361001951223311,25.0,-0.00554044799389706,140685456383.705,
3848,dogecoin,1646265600000,0.13319504751940606,551242876.5652119,17671088755.36031,2022-03-03 00:00:00,0.14650693937375564,0.163386169494458,0.1467273143194729,0.1670092376932757,-0.00517569578990551,-0.005467497553098749,45.18191720905527,0.13672968909885314,0.135823514398243,26.0,-0.00546749755309875,140685456383.705,
3849,dogecoin,1646352000000,0.12981181253735852,453454367.244952,17232959905.13829,2022-03-04 00:00:00,0.14587324341340602,0.16241872785857006,0.1460639613084096,0.1662726550169209,-0.005030803134216721,-0.0053801586693223435,42.48425863780553,0.13596941851940678,0.13525097136387304,27.0,-0.005380158669322344,140685456383.705,
3850,dogecoin,1646438400000,0.12263947292403059,570639214.497466,16270672606.167295,2022-03-05 00:00:00,0.14487246359782743,0.1614623187453118,0.1451453539207869,0.16540863160914088,-0.0054321046052192845,-0.005390547856501732,37.38782994907158,0.13487752083871174,0.13404987627436424,26.0,-0.005390547856501733,140685456383.705,
3851,dogecoin,1646524800000,0.12540831220099724,357699960.6239822,16633635745.924519,2022-03-06 00:00:00,0.14370856064252108,0.16050032540090892,0.1443713522847167,0.16461654607630635,-0.00546373419595933,-0.0054051851243932525,40.36210937380406,0.13369913195587213,0.1332268701721388,27.0,-0.005405185124393253,140685456383.705,
